-0.01554309,-0.00052118,0.00004781,0.00096474,0.00026887,0.00017802,0.00033895,0.00000086,-0.00101615,-0.00040748,-0.00123818,0.00008059,-0.00021593,-0.00021355,-0.00013446,0.00012338,-0.00044643,-0.00163042,0.00098358,0.00095270,-0.00054994,-0.00049212,-0.00036171,-0.00053661,0.00161957,-0.00015229,-0.00061322,-0.00124378,-0.00024611,0.00005821,-0.00150925,0.00061783,0.00032562,-0.00052649,-0.00117477,0.00142658,0.00147007,-0.00015680,0.00085844,-0.00086632,-0.00057232,-0.00115548,-0.00024607,0.00096217,0.00137990,-0.00163997,-0.00049605,-0.00057789,0.00051266,0.00065098,0.00128100,-0.00059933,0.00079652,-0.00017130,0.00083527,0.00087850,-0.00128076,-0.00032929,-0.00114033,-0.00105421,-0.00039577,-0.00138116,0.00203987,0.00103938,0.00021622,0.00051457,0.00073024,0.00079615,-0.00176417,0.00106032,-0.00104119,-0.00091920,-0.00025793,-0.00026088,0.00128112,-0.00094375,-0.00092334,0.00114013,-0.00170863,0.00055747,0.00121899,-0.00147061,0.00113447,0.00058574,-0.00051626,0.00013171,0.00058853,0.00003323,0.00035459,-0.00167640,-0.00034468,-0.00109213,-0.00096473,0.00229328,-0.00103183,-0.00064911,0.00100456,-0.00095835,-0.00049902,0.00028053,-0.00031756,0.00091109,0.00120802,-0.00003270,-0.00028144,-0.00107106,-0.00018489,-0.00075135,0.00062788,0.00093029,-0.00097527,0.00035276,-0.00204987,-0.00170377,-0.00017782,0.00005899,0.00045335,0.00083853,0.00076880,-0.00123632,-0.00113333,-0.00009299,-0.00109587,-0.00085180,-0.00048594,0.00039213,0.00140786,0.00122001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00044238,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00019580,-0.00110536,0.00104581,-0.00055980,0.00004679,-0.00074528,0.00102271,-0.00036417,0.00033178,0.00073542,0.00058525,0.00067748,0.00107117,-0.00036800,-0.00099317,0.00028801
0.00207315,-0.01364651,0.00113366,-0.00128504,0.00038881,-0.00190100,-0.00027544,0.00116877,0.00246579,0.00153750,0.00195004,0.00264596,-0.00134934,0.00226768,0.00149623,-0.00252943,0.00236180,0.00296766,-0.00216234,0.00024705,0.00119761,0.00220144,0.00230133,0.00267564,-0.00198659,0.00176781,0.00132755,0.00191283,-0.00084570,0.00145209,0.00227112,-0.00215027,0.00060268,0.00213220,0.00166452,-0.00273999,-0.00094993,0.00001635,-0.00203008,0.00265428,0.00114249,0.00187554,0.00259808,-0.00206510,-0.00083920,0.00232650,0.00018299,0.00300537,-0.00175257,-0.00315460,-0.00202147,0.00183478,-0.00245550,0.00153679,-0.00164765,0.00032915,0.00008833,0.00260965,0.00139309,0.00202862,0.00139303,0.00140818,-0.00158217,-0.00190466,-0.00160713,-0.00112682,-0.00117841,-0.00266875,0.00088688,-0.00056075,0.00106614,0.00081650,0.00147400,0.00004130,-0.00234448,0.00001313,0.00216491,-0.00194632,0.00095887,-0.00081022,-0.00197214,0.00158802,-0.00052796,-0.00171288,0.00099126,-0.00084005,-0.00226931,0.00137252,-0.00010237,0.00163577,0.00243365,0.00191286,0.00171364,-0.00079729,0.00100324,-0.00014510,-0.00025223,0.00158479,0.00159774,-0.00095049,-0.00101867,-0.00068952,-0.00297862,-0.00107813,-0.00013665,0.00200052,0.00183371,0.00167265,-0.00137281,-0.00173023,0.00213121,0.00096693,0.00124583,0.00141842,-0.00102751,0.00183868,0.00003375,-0.00167714,-0.00209297,0.00142022,0.00111903,-0.00045121,0.00194293,0.00081940,-0.00163501,0.00081760,-0.00097582,0.00040305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00137213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00198939,0.00121993,-0.00201940,0.00206481,-0.00145174,0.00166420,-0.00173416,0.00178042,-0.00086530,-0.00163910,0.00027484,-0.00021802,-0.00186474,0.00221502,0.00211813,-0.00183047
0.00043491,-0.00109525,-0.01218430,0.00018574,0.00114379,0.00016745,0.00106041,-0.00074349,0.00146978,0.00018086,0.00162985,0.00041641,-0.00030907,0.00123614,0.00156442,-0.00019572,0.00064918,0.00160915,-0.00172573,-0.00144748,-0.00058231,0.00055181,0.00031436,0.00033529,-0.00100236,0.00173048,0.00037098,0.00030378,-0.00117246,0.00041268,0.00150689,-0.00160170,0.00025919,0.00107751,0.00196115,-0.00158752,-0.00001547,-0.00071110,-0.00150107,0.00099652,0.00109992,0.00068957,0.00125174,-0.00056540,-0.00019776,0.00163472,-0.00098187,0.00000301,-0.00036764,-0.00142741,-0.00127325,0.00130837,-0.00103712,-0.00016631,-0.00052785,-0.00119853,0.00121575,0.00096990,0.00120569,-0.00049995,0.00087621,0.00099926,-0.00108483,-0.00013276,0.00019347,-0.00070208,-0.00152884,-0.00075202,0.00073336,0.00039438,0.00082282,0.00121839,-0.00043502,0.00110201,-0.00208836,0.00108837,-0.00018923,-0.00073461,0.00192767,-0.00089762,-0.00055392,0.00104605,-0.00032787,-0.00130016,0.00031125,-0.00238699,-0.00131669,0.00076997,0.00000476,0.00212371,0.00149996,0.00081085,0.00125136,0.00135991,0.00023561,-0.00002379,-0.00190462,0.00044420,-0.00054862,0.00035537,0.00086297,0.00031384,-0.00104997,-0.00033064,-0.00043355,0.00018509,-0.00099454,0.00021771,-0.00090329,-0.00030312,0.00091131,0.00062393,0.00089801,0.00067242,0.00065302,0.00105327,0.00248215,-0.00210518,-0.00128836,0.00089758,0.00024049,-0.00118216,0.00085886,0.00055066,-0.00033290,-0.00030388,0.00003967,-0.00142678,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00222163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00185864,-0.00014315,-0.00038933,0.00117643,-0.00089184,0.00149079,-0.00120684,0.00137759,0.00122834,-0.00093415,-0.00007599,-0.00134210,-0.00222921,0.00166347,0.00105384,-0.00241880
-0.00093382,0.00123346,0.00150500,-0.01301470,-0.00082612,-0.00098215,-0.00100720,0.00005716,-0.00104966,0.00048060,0.00054105,0.00058104,-0.00021344,-0.00074375,0.00023632,0.00008444,-0.00014446,-0.00091047,0.00100668,0.00128542,0.00016579,-0.00034465,0.00031703,0.00028943,-0.00014918,0.00002028,0.00003346,0.00048524,0.00154554,0.00021698,-0.00142210,0.00119226,0.00111634,-0.00030415,-0.00157140,0.00073360,0.00067071,0.00047688,0.00043821,-0.00048633,0.00062220,-0.00070524,-0.00156670,-0.00019434,-0.00093156,-0.00052464,0.00117121,0.00092194,0.00032158,0.00059798,0.00031648,0.00035790,0.00028211,0.00027680,-0.00094633,0.00161888,-0.00269139,0.00062252,-0.00062494,-0.00011893,0.00124386,0.00027193,-0.00042155,-0.00033188,-0.00001391,0.00008824,0.00088191,-0.00002119,-0.00110038,-0.00184923,0.00023033,-0.00032220,0.00021323,-0.00095346,0.00066358,-0.00192730,0.00171338,0.00028953,-0.00130577,0.00184913,-0.00051929,0.00069939,-0.00053335,-0.00069445,-0.00000754,0.00158871,0.00008637,-0.00017615,-0.00081204,-0.00171080,-0.00034152,-0.00019799,0.00024169,-0.00188077,0.00075268,0.00092229,0.00215148,0.00010246,0.00074874,-0.00014432,-0.00040390,-0.00135695,0.00060148,-0.00086610,0.00034355,0.00056953,0.00205128,0.00039719,-0.00000247,0.00006000,-0.00085368,-0.00063880,-0.00042868,0.00025904,-0.00118003,0.00001412,-0.00300731,-0.00048715,0.00172912,0.00070277,-0.00086056,0.00195422,0.00065117,-0.00109465,-0.00050885,0.00129166,-0.00092964,0.00124816,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00131441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00126772,0.00048915,0.00044914,-0.00115074,0.00075244,-0.00063379,0.00030963,-0.00096682,-0.00059997,-0.00000528,0.00067919,0.00000958,0.00056679,-0.00125244,-0.00107128,0.00052547
-0.00068251,-0.00001778,-0.00383893,0.00385057,-0.01577199,0.00230755,0.00105879,-0.00016717,-0.00408056,-0.00307989,-0.00302133,-0.00192355,0.00299672,-0.00338543,-0.00281535,0.00279750,-0.00429016,-0.00310468,0.00401582,-0.00033508,-0.00282700,-0.00377757,-0.00356027,-0.00417075,0.00315558,-0.00335921,-0.00125067,-0.00216380,-0.00090551,-0.00248269,-0.00451165,0.00381389,-0.00202564,-0.00367067,-0.00339305,0.00264777,0.00229864,-0.00171019,0.00339092,-0.00380104,-0.00256916,-0.00424159,-0.00379325,0.00297578,0.00149821,-0.00279148,-0.00192034,-0.00425606,0.00260828,0.00387988,0.00336819,-0.00373292,0.00408794,-0.00355869,0.00318514,-0.00216423,0.00200226,-0.00335929,-0.00247151,-0.00300300,-0.00172699,-0.00280104,0.00274365,0.00336608,0.00424354,0.00150384,0.00345876,0.00358960,-0.00016135,0.00112877,-0.00381612,-0.00128291,-0.00244880,0.00187537,0.00253351,-0.00097340,-0.00146181,0.00246764,-0.00057876,0.00023384,0.00295716,-0.00320255,0.00204331,0.00231226,-0.00369158,-0.00130041,0.00368008,-0.00284903,-0.00000869,-0.00123266,-0.00212764,-0.00263428,-0.00274405,-0.00077030,-0.00308449,-0.00165857,-0.00031298,-0.00192314,-0.00236044,-0.00011114,0.00367306,0.00198449,0.00262716,0.00148111,-0.00203598,-0.00322655,-0.00300486,-0.00167945,0.00244113,0.00351821,-0.00389181,0.00054155,-0.00237049,-0.00238465,0.00225220,-0.00378312,0.00023204,0.00325452,0.00486788,-0.00196908,-0.00192004,-0.00204088,-0.00350077,0.00102161,0.00326575,-0.00100175,0.00258572,0.00094616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00021622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00304807,-0.00118991,0.00318916,-0.00323299,0.00409870,-0.00325616,0.00331333,-0.00269631,0.00050178,0.00244029,0.00165377,0.00317208,0.00233099,-0.00309626,-0.00424808,0.00368673
-0.00008845,0.00041740,-0.00043300,0.00022573,-0.00191240,-0.01629888,-0.00120212,0.00059565,-0.00156058,0.00115799,0.00015929,-0.00099371,0.00001314,-0.00185887,-0.00210050,0.00041389,-0.00094055,-0.00037908,0.00089226,0.00014394,-0.00030193,-0.00022763,-0.00043183,-0.00015301,0.00116452,-0.00058856,0.00030618,-0.00016407,0.00118636,0.00050604,-0.00205974,0.00100987,0.00027578,-0.00066414,-0.00012367,-0.00005750,0.00056925,0.00056679,0.00065447,-0.00144298,0.00032009,-0.00151072,-0.00069421,0.00018643,-0.00157354,-0.00033876,-0.00016659,-0.00044743,0.00112154,0.00088006,-0.00068493,-0.00067465,-0.00000194,-0.00065273,-0.00082262,0.00176376,-0.00039605,-0.00019515,-0.00086195,-0.00006419,-0.00167753,0.00063020,-0.00041167,-0.00107937,-0.00025661,-0.00015486,0.00097704,0.00008998,-0.00036179,-0.00076768,0.00035578,-0.00090943,0.00039565,-0.00020990,0.00081933,-0.00249202,0.00112014,0.00009112,-0.00040461,0.00219651,-0.00035443,-0.00057913,-0.00018616,-0.00043993,-0.00058017,0.00152213,0.00045547,-0.00075266,-0.00114341,-0.00170032,-0.00108511,-0.00009570,-0.00020310,-0.00338234,-0.00071727,0.00035672,0.00148725,0.00086524,0.00007291,-0.00016627,0.00001140,-0.00123577,0.00031550,-0.00058131,0.00018183,-0.00052064,0.00073752,0.00052112,-0.00004667,-0.00033429,-0.00079575,0.00123807,0.00003048,0.00082297,-0.00205617,-0.00098429,-0.00313584,0.00011089,0.00106930,0.00059154,0.00014238,0.00007471,-0.00018070,0.00004427,-0.00013516,0.00088905,-0.00113226,0.00216018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00100484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00116153,0.00001280,0.00082528,-0.00039868,0.00175920,-0.00003614,0.00047855,-0.00096637,0.00010221,0.00086981,-0.00014976,0.00181763,0.00034093,-0.00066811,-0.00091643,0.00112919
-0.00024911,0.00035827,-0.00107695,0.00107524,0.00066229,0.00091082,-0.01674889,-0.00058463,-0.00214378,-0.00130676,-0.00194137,0.00014882,0.00052766,-0.00120548,-0.00135731,-0.00031272,-0.00165924,-0.00167625,0.00162236,0.00086119,-0.00139150,-0.00058687,-0.00054698,0.00037223,0.00190475,-0.00128077,-0.00160750,-0.00124304,0.00032710,-0.00043803,-0.00090663,0.00162690,-0.00009382,-0.00136376,-0.00171249,0.00112840,0.00019342,-0.00008298,0.00061407,-0.00134131,-0.00098432,-0.00137297,-0.00102461,0.00005902,0.00190361,-0.00084579,-0.00092334,0.00018278,0.00130661,0.00128109,0.00174823,-0.00106781,0.00264588,-0.00036656,0.00138786,-0.00005222,-0.00085656,-0.00081533,-0.00142344,-0.00095919,-0.00113030,-0.00211256,0.00168400,0.00187954,0.00039411,0.00163769,0.00085144,0.00079661,-0.00169367,0.00007498,-0.00104241,-0.00201126,-0.00005230,-0.00046672,0.00217922,-0.00004265,-0.00109591,0.00197722,-0.00226351,0.00003284,0.00115662,-0.00277215,0.00212708,0.00175025,-0.00061719,0.00105046,0.00221752,-0.00124139,0.00086829,-0.00117125,-0.00092327,-0.00039058,-0.00165303,0.00158381,-0.00160199,-0.00129736,0.00025519,-0.00133947,-0.00054819,0.00015990,-0.00110792,0.00083386,0.00000680,0.00087248,-0.00068377,0.00060489,-0.00008169,-0.00187310,0.00210837,0.00160455,-0.00148377,-0.00030789,-0.00169143,-0.00138025,0.00036637,-0.00090723,-0.00071039,0.00215033,0.00117761,-0.00092459,0.00048183,0.00013525,-0.00124164,0.00028430,0.00103214,-0.00120473,0.00108089,0.00002917,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00146278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00158694,-0.00125907,0.00081486,-0.00242404,0.00144642,-0.00221047,0.00097829,-0.00079795,0.00157820,0.00176883,-0.00146800,0.00057780,0.00200303,-0.00118026,-0.00126279,0.00167748
0.00026821,0.00044236,0.00119444,-0.00148087,0.00174254,-0.00078938,0.00066905,-0.01501280,0.00120395,0.00136436,0.00209695,0.00060577,-0.00147006,0.00123600,0.00161815,-0.00088489,0.00221257,0.00075022,-0.00143732,-0.00020809,0.00151988,0.00130207,0.00119866,0.00166662,-0.00140713,0.00137780,0.00057951,0.00006893,-0.00006459,0.00125798,0.00177678,-0.00216104,-0.00045523,0.00116448,0.00202444,-0.00080759,-0.00014824,-0.00014939,-0.00150724,0.00147678,0.00117202,0.00182407,0.00247409,-0.00018980,0.00014278,0.00026903,-0.00003084,0.00030166,-0.00201714,-0.00139967,-0.00082129,0.00159857,-0.00099986,0.00043499,-0.00022961,0.00012311,-0.00032028,0.00075061,0.00237843,0.00067771,0.00177728,0.00180500,-0.00086900,-0.00014479,-0.00165752,-0.00162654,-0.00234125,-0.00091335,0.00002675,-0.00063658,0.00143677,0.00173699,0.00121326,-0.00103242,-0.00072454,-0.00040587,0.00026965,-0.00047723,0.00017550,-0.00053655,-0.00138913,0.00088868,-0.00135255,-0.00091460,0.00181350,-0.00074938,-0.00065104,0.00158737,-0.00008501,0.00135656,0.00120182,0.00056238,0.00134483,0.00138682,0.00149451,0.00100885,-0.00004999,0.00093417,-0.00045330,0.00004231,-0.00140544,0.00018295,-0.00054656,-0.00113272,0.00041578,0.00046799,0.00118576,0.00013767,-0.00162088,-0.00094019,0.00120341,-0.00131300,0.00009118,0.00024118,0.00035666,0.00229469,0.00048627,-0.00160792,-0.00098631,0.00027739,0.00028219,0.00063641,0.00119774,0.00047581,-0.00146862,0.00027055,-0.00074901,-0.00076380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00183642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00213110,0.00005123,-0.00152462,0.00029107,-0.00115598,0.00175172,-0.00155718,0.00037831,0.00064566,-0.00064076,-0.00078336,-0.00198136,-0.00185225,0.00086819,0.00170299,-0.00099528
0.00074978,-0.00111728,-0.00114982,0.00085095,0.00192626,0.00104806,0.00086206,-0.00164822,-0.01390644,-0.00092025,-0.00128835,-0.00054397,-0.00006753,-0.00062729,-0.00040367,0.00120753,-0.00128160,-0.00066869,0.00081380,-0.00149202,-0.00157969,-0.00062023,-0.00143082,0.00040264,0.00121091,-0.00083055,-0.00220006,-0.00143267,-0.00053102,-0.00101873,-0.00112889,-0.00007067,-0.00088150,-0.00078885,-0.00033373,0.00088807,0.00193943,-0.00099304,0.00067182,-0.00136165,-0.00176255,-0.00031259,-0.00000288,-0.00006573,0.00228548,-0.00107409,-0.00089670,-0.00094804,0.00056934,0.00093362,0.00179630,-0.00071886,0.00044365,-0.00065102,0.00156742,-0.00250032,0.00151857,-0.00056727,-0.00036791,-0.00081579,-0.00188575,-0.00122274,0.00117996,0.00090464,0.00177709,0.00151456,0.00159761,0.00183542,0.00126289,0.00163253,-0.00095541,-0.00015447,-0.00017173,0.00212096,0.00008029,0.00209935,-0.00163446,0.00062720,0.00066363,-0.00205705,0.00140279,-0.00161998,0.00198439,0.00002490,-0.00074920,0.00033368,-0.00011764,-0.00088095,0.00135654,0.00141350,0.00103582,-0.00176630,-0.00176397,0.00198079,-0.00189421,-0.00214962,-0.00252617,-0.00103268,-0.00135973,-0.00013854,0.00209229,0.00102874,0.00016861,0.00099240,-0.00134150,-0.00107370,-0.00197274,-0.00022154,0.00075729,0.00190031,-0.00171073,-0.00003217,-0.00051837,-0.00043910,0.00139208,-0.00126013,0.00240387,0.00032461,-0.00020605,-0.00224281,-0.00152076,-0.00155778,-0.00121204,0.00165747,0.00092542,-0.00180228,0.00264425,-0.00148073,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00093541,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00039054,0.00059935,0.00031714,-0.00003008,-0.00091858,0.00070921,-0.00066622,-0.00024674,0.00036769,-0.00011369,-0.00029708,-0.00035912,0.00024535,-0.00055951,0.00006015,0.00022376
0.00146707,-0.00070162,-0.00032849,-0.00063706,0.00120886,0.00200598,0.00132054,0.00042484,0.00137621,-0.01457248,0.00074727,0.00121940,0.00018384,0.00105471,0.00014591,-0.00136448,0.00063102,0.00063519,-0.00113051,-0.00145042,-0.00014844,0.00049395,0.00034202,0.00020121,-0.00051736,0.00015960,-0.00006165,-0.00000336,-0.00265340,0.00010042,0.00081484,-0.00130722,-0.00118396,0.00035702,-0.00002648,-0.00073019,-0.00034599,-0.00147424,-0.00097315,0.00039378,-0.00021295,-0.00018571,0.00085543,0.00014701,0.00017982,0.00160800,-0.00025020,0.00075011,-0.00099254,-0.00052292,0.00044781,0.00063618,-0.00015909,-0.00023396,0.00043711,-0.00129107,0.00163997,0.00062906,0.00059041,-0.00013903,-0.00066642,-0.00002799,-0.00014030,0.00039527,-0.00050589,-0.00048395,-0.00050933,-0.00048450,0.00167621,0.00152181,0.00095158,0.00030300,-0.00094889,0.00020649,-0.00131644,0.00216227,-0.00095827,-0.00017012,0.00156362,-0.00228701,0.00025806,0.00006821,-0.00021117,-0.00018501,0.00025519,-0.00195701,-0.00078954,0.00081388,0.00096317,0.00196564,0.00130416,0.00062504,0.00074332,0.00213264,-0.00049438,-0.00136653,-0.00250304,-0.00008701,-0.00049715,0.00032535,0.00060254,0.00087814,-0.00103204,0.00041139,-0.00047718,0.00068846,-0.00076163,-0.00008072,-0.00023895,0.00040532,0.00001497,0.00088010,0.00121367,-0.00043034,0.00126814,-0.00053301,0.00287894,0.00055692,-0.00125647,0.00017908,0.00001935,-0.00107688,0.00003462,0.00251054,0.00045221,-0.00102499,0.00141995,-0.00168120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00039626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00097326,0.00016736,-0.00087494,0.00075663,-0.00125884,0.00064456,-0.00035618,0.00083161,0.00051857,-0.00006314,0.00055677,-0.00112306,-0.00084936,0.00104248,0.00068683,-0.00076188
